text,label
"Jl. Taman Kemang II No. 14A RT014/RW001 ", 1
"Gandaria City, Jl. Sultan Iskandar Muda", 1
"Plaza 3 Pondok Indah Blok F No. 1-4, Jl. TB. Simatupang ", 1
"Jl. Kemang Raya No. 67 RT004/RW002", 1
"Lotte Shopping Avenue Ciputra World 1 Jakarta, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Kawasan Niaga Terpadu Sudirman Lot. 14, Jl. Jend Sudirman Kav. 52-53", 1
"Jl. Prof. Dr. Satrio No. 289", 1
"Jl. RS. Fatmawati No. 19 RT014/RW003", 1
"Jl. RC. Veteran, Bintaro Raya RT004/RW012", 1
"Jl.Prof. DR. Satrio No. 64 RT001/RW001", 1
"SCBD, Jl. Jend. Sudirman Kav. 52 - 53", 1
"Komp. Golden Fatmawati Blok H/4, Jl. RS. Fatmawati", 1
"Gandaria City, Jl. Sultan Iskandar Muda", 1
"Jl. Kemang Raya No. 3A-5 RT014/RW001", 1
"Komp. Wijaya Graha Puri Blok F No. 20, Jl. Wijaya II, Kebayoran Baru", 1
"Jl. Sultan Iskandar Muda No. 79D", 1
"Wijaya Graha Puri, Jl. Wijaya II Blok F. 45-57", 1
"Mall Pondok Indah II Kav. IV/TA, Jl. Metro Pondok Indah", 1
"Cilandak Town Square, Jl. TB. Simatupang Kav. 1", 1
"Bapindo Plaza, Jl. Jend.Sudirman Kav. 54-55", 1
"Mal Blok M, Jl. Melawai VIII/4", 1
"Darmawangsa Square, Jl. Darmawangsa VI & IX", 1
"Plaza Semanggi, Jl. Jend. Sudirman Kav. 50", 1
"Jl. Mega Kuningan Barat B 3-4", 1
"Jl. Mega Kuningan Barat B 3-4", 1
"Gandaria City Lt.Mainstreet UG M-19, Jl. Sultan Iskandar Muda", 1
"Jl. Jend. Sudirman Kav. 50", 1
"Jl. Jend. Sudirman Kav. 50", 1
"Jl. Darmawangsa VI & IX", 1
"Jl. Darmawangsa VI & IX", 1
"Mal Cilandak, Jl. Raya Cilandak KKO", 1
"Jl. Bulungan No. 76", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Blok M, Jl. Melawai IX/8 ", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Jl. Mega Kuningan Barat", 1
"Mall Pondok Indah I Street Galery GF No. G08", 1
"Hotel Mercure, Jl. RA. Kartini No. 18 RT007/RW007", 1
"Mal Kota Kasablanka, Jl. Casablanca Kav. 9-10", 1
"Jl. Tebet Barat Dalam VII/27", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Rasuna Epicentrum, Jl.HR.Rasuna Said Epicentrum", 1
"Jl. Mega Kuningan Lot. 8.6-8,7/E.3.3 Unit C7", 1
"Pacific Place Mal, Jl. Jend.Sudirman Kav. 52-53", 1
"Jl. Sultan Iskandarmuda", 1
"Jl. Sultan Iskandarmuda", 1
"Mal Pondok Indah, Jl. Metro Pondok Indah", 1
"Gd. Kemang Arcade Lt.1, Jl. Kemang Raya No. 2", 1
"Street Gallery Pondok Indah Mall, Jl. Metro Pondok Indah", 1
"Jl. Woltermonginsidi No. 99", 1
"Jl. Wolter Monginsidi No. 88Q", 1
"Jl. Metro Pondok Indah", 1
"Mal Pondok Indah Blok III - B, Jl. Metro Pondok Indah", 1
"Pejaten Village, Jl. Warung Jati Barat, Warung Buncit", 1
"Plaza Semanggi, Jl. Jend. Sudirman Kav. 50", 1
"Poins Square Shopping Mall, Jl. R.A. Kartini No. 1", 1
"Mal Ambassador Lt. 1 No. 36, Jl. Prof. Dr. Satrio No. 14", 1
"Jl. Mahakam I No. 160", 1
"Mal Pondok Indah 2 Lt. 3 # 326, Jl. Metro Pondok Indah", 1
"Mall Pondok Indah I Lt.2 #201, Jl. Metro Pondok Indah", 1
"Pacific Place Mal, Jl. Jend.Sudirman Kav. 52-53", 1
"Jl. HR. Rasuna Said", 1
"Jl. Prof. Dr. Satrio Kav. 18", 1
"Jl. Widya Chandra VIII No. 33", 1
"Gd. La Codefin, Jl. Kemang Raya No. 8", 1
"Komp. Golden Plaza Blok A17 - A1, Jl. Fatmawati ", 1
"Pacific Place Mall Lot. 3-5, Jl. Jend. Sudirman Kav. 52-53", 1
"Jl. Mega Kuningan Barat", 1
"Jl. Wolter Monginsidi No. 63 B", 1
"TIS Square, Jl. MT. Haryono Kav. 8-9", 1
"Jl. Darmawangsa X", 1
"Fair Ground Lot. 14 SCBD, Jl. Jend. Sudirman Kav. 52-53", 1
"Lotte Shopping Avenue Ciputra World 1, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Menara Palma, Jl. HR.Rasuna Said X2 Kav. 6", 1
"Jl. Kapten Tendean No. 42", 1
"Poins Square Shopping Mall, Jl. R.A.Kartini No. 1", 1
"Gd. La Codefin, Jl. Kemang Raya No. 8", 1
"Jl. Ciledug Raya No. 18C", 1
"Mal Ambassador, Jl. Prof. Dr. Satrio No. 14, Kuningan", 1
"Plaza Blok M, Jl. Bulungan No. 76", 1
"Kartika Chandra, Jl. Jend. Gatot Subroto Kav. 18-20", 1
"Gd. World Trade Centre, Jl. Jend. Sudirman Kav. 29-31, Karet", 1
"Gd. Setiabudi I, Jl. HR. Rasuna Said Kav. 62", 1
"Mal Pondok Indah Lantai I, Jl. Metro Pondok Indah", 1
"Gd. Sentra, Jl. MT. Haryono Kav. 1 Lt. 2", 1
"Plaza Semanggi, Jl. Jend. Sudirman Kav. 50", 1
"Jl. Iskandar Muda No. 8B", 1
"Pasar Festival, Jl. HR. Rasuna Said Kav. C.22", 1
"Jl. Raya Kalibata", 1
"Jl. Tebet Raya No. 25 Blok A RT001/RW002", 1
"Jl. Raya Ragunan No. 12B", 1
"Mal Cilandak, Jl. Raya Cilandak KKO", 1
"Mega Building, Jl. Melawai VIII No. 4 Lt. 6", 1
"Jl. HR. Rasuna Said", 1
"Mall Gandaria City, Jl. Sultan Iskandar Muda RT009/RW006 ", 1
"Jl. Panglima Polim Raya No. 5B", 1
"Permata Kuningan, Jl. Kuningan Mulia No. 9", 1
"Jl. Ciledug Raya No. 17 RT008/RW010", 1
"Jl. Panglima Polim Raya No. 43C", 1
"Pacific Place Mal Lot. 3-5, Jl. Jend. Sudirman Kav. 52-53", 1
"Gd. Papilon, Jl. Kemang Raya No. 45 AA", 1
"Kuningan City Mall, Jl. Prof. Dr. Satrio Kav. 18", 1
"Jl. Jend. Sudirman Kav. 52-53", 1
"Jl. Taman Kemang I Blok A No. 8", 1
"Jl. Sultan Iskandar Muda", 1
"Mal Kota Kasablanka, Jl. Casablanca Raya No. 8", 1
"Mal Pondok Indah, Jl. Metro Pondok Indah", 1
"Pondok Indah Mal Lt. Dasar G009-G010, Jl. Metro Pondok Indah", 1
"Jl. Sultan Iskandar Muda No. 08", 1
"Mal Gandaria City Lt.UG MU-06, Jl. Sultan Iskandar Muda, Kebayoran Lama", 1
"Jl. Adhyaksa 9 No. 1 RT004/RW005", 1
"Mal Kota Kasablanka, Jl. Casablanca Kav. 88", 1
"Pacific Place Mall Lvl Unit 5-58 SCBD Lot 3-5, Jl. Jend. Sudirman Kav. 52-53", 1
"Kemang Village, Gd. Lippo Mal Kemang, Jl. Pangeran Antasari No. 36, Kemang", 1
"Epicentrum Walk, Jl. HR. Rasuna Said", 1
"Wisma UIC, Jl. Jend.Gatot Subroto Kav. 6-7", 1
"Pacific Place Mal, Jl. Jend.Sudirman Kav. 52-53", 1
"Jl. Warung Jati Barat No. 39", 1
"Jl. HR.Rasuna Said Kav. 62", 1
"Cilandak Town Square, Jl. TB.Simatupang Kav. 1", 1
"Lotte Shopping Avenue Lt. 3 Ruang 3F-12& A06", 1
"Mal Cilandak, Jl. Raya Cilandak KKO", 1
"Jl. Warung Jati Barat No. 39", 1
"Jl. Warung Jati Barat No. 39", 1
"Kuningan City, Jl. Prof. Dr. Satrio Kav. 18", 1
"Gd. The Peak, Jl. Setiabudi Raya No. 9", 1
"Jl. Cilandak KKO No. 2", 1
"Jl. Cilandak KKO No. 2", 1
"Jl. Tebet Raya No. 50 RT004/RW004", 1
"Komp. Golden Fatmawati, Jl. RS. Fatmawati No. 15, Cilandak", 1
"Point Square, Jl. R.A.Kartini No. 1, Lingkar Luar Selatan", 1
"Jl. Melawai Raya No. 189 Lantai 2", 1
"Pejaten Village, Jl. Warung Jati Barat No. 39", 1
"Pacific Place Mall Lvl/Unit 5-37 SCBD Lot. 3-5, Jl. Jend. Sudirman Kav. 52-53", 1
"Sampoerna Strategic Square, Jl. Jend. Sudirman Kav. 45-46, Setiabudi", 1
"Sampoerna Strategic Square Jl. Jend. Sudirman Kav. 45-46, Setiabudi", 1
"Dharmawangsa Square 34, Jl. Dharmawangsa Raya VI, Kebayoran Baru", 1
"Jl. MT. Haryono No. 1 RT002/RW006", 1
"Jl. TB.Simatupang Kav. 17", 1
"Jl. TB.Simatupang Kav. 17", 1
"Jl. Jend.Sudirman Kav. 29", 1
"Puri Casablanca Basement, Jl. Casablanca No. 1", 1
"City Plaza LG-09, Jl. Jend. Gatot Subroto No. 42", 1
"Jl. Prof. Dr. Satrio Kav. 18 RT007/RW004 Lt.3 Unit-09", 1
"Jl. Prof. Dr. Satrio Kav. 18 RT007/RW004 Lt.3 Unit-09", 1
"Jl. Woltermonginsidi No. 83", 1
"Jl. Woltermonginsidi No. 83", 1
"Jl. Kebayoran Baru No. 73 B-C, Velbak", 1
"Jl. Jend. Sudirman Kav. 52-53", 1
"Jl. Jend. Sudirman Kav. 52-53", 1
"Bellagio Boutique Mal, Jl. Mega Kuningan Barat", 1
"Lotte Shopping Avenue, Jl. Prof. Dr. Satrio Kav. 3", 1
"Mal Pondok Indah 2, Jl. Metro Pondok Indah", 1
"Jl. Metro Pondok Indah", 1
"Ciputra World Lotte Shopping Avenue LG-01-02", 1
"Jl. Lingkar Mega Kuningan Kav. E.5.2 No. 1", 1
"Lotte Shopping Avenue, Jl. Prof. Dr. Satrio Kav. 3", 1
"Street Gallery PIM, Jl. Metro Pondok Indah Blok II", 1
"Jl. Kemang Selatan Raya No. 150", 1
"Jl. Sultan Iskandar Muda No. 35D", 1
"Gandaria City, Jl. Sultan Iskandar Muda", 1
"Pondok Indah Mall I Foodcourt Area 51, Jl. Metro Pondok Indah", 1
"Jl. H.R. Rasuna Said", 1
"Mal Pondok Indah 2, Jl. Metro Pondok Indah IV-T", 1
"Jl. Mahakam I No. 2", 1
"Jl. Kemang Raya No. 72", 1
"Jl. Jend. Gatot Subroto", 1
"Jl. Iskandarsyah II No. 2", 1
"Jl. Prof. Dr. Satrio Kavling 18", 1
"Mal Pondok Indah 2, Jl. Metro Pondok Indah", 1
"Mall Kota Kasablanka, Jl. Casablanca Kav. 9-10", 1
"Gandaria City, Jl. Sultan Iskandar Muda No. 8", 1
"Gd. Setiabudi I, Jl. HR. Rasuna Said Kav. 62", 1
"Jl. Jend. Sudirman No. 52-53 BEJ", 1
"Plaza Pondok Indah, Jl. Metro Blok B/III/B", 1
"Kemang Village Mall, Jl. Kemang VI", 1
"Cilandak Town Square, Jl. TB.Simatupang", 1
"SCBD, Jl. Jend.Sudirman No. 52-53", 1
"Rasuna Epicentrum, Jl. HR. Rasuna Said", 1
"Kuningan City Lt. LG Unit 28, Jl. Prof. Dr. Satrio Kav. 18, Setiabudi, Kuningan", 1
"Blok M Plaza, Jl. Bulungan No. 76", 1
"Jl. Metro Pondok Indah Lt. 2", 1
"Jl. Mahakam I/6", 1
"Jl. TB. Simatupang Kav. 17", 1
"Jl. Mahakam I/6", 1
"Jl. Metro Pondok Indah", 1
"Mal Pondok Indah 2, Jl. Metro Pondok Indah", 1
"The Foundry N0. 8 Zone A SCBD Lot 8, Jl. Jend. Sudirman", 1
"Apart. Golf Pondok Indah, Jl. Metro Pondok Indah", 1
"Jl. Melawai VI No. 23", 1
"Jl. Panglima Polim No. 102", 1
"Jl. Kemang Raya RT010/RW005 No. 18", 1
"Gd. The Landmark Centre I Ground Floor, Jl. Jend Sudirman Kav. 1", 1
"Blok M, Jl. Melawai V No. 10", 1
"Blok B, Jl. Melawai VIII No. 2A", 1
"Lotte Shopping Avenue Lt. 4F Unit FCS-03, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Pacific Place Mal LG-99, Jl.Jend.Sudirman Kav. 5", 1
"Tebet Indrayana Square, Jl. MT. Haryono", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Jl. MT. Haryono No. 8", 1
"Tempo Scan Tower Lt. 2, Jl. HR. Rasuna Said Kav. 3-4", 1
"Jl. Kemang Raya No. 58", 1
"Plaza Sentral, Jl. Jend. Sudirman Kav. 47-48", 1
"Menara Jamsostek, Jl. Jend. Gatot Subroto Kav. 71-73 No. 38", 1
"Pejaten Village, Jl. Warung jati Barat No. 39", 1
"Pejaten Village, Jl. Warung jati Barat No. 39", 1
"Lotte Shopping Avenue Ciputra World 1 Jakarta, Jl. Prof. DR Satrio Kav 3 -5, Karet Kuningan ", 1
"Jl. Casablanca Raya Kav. 88", 1
"Jl. Jend.Sudirman Kav. 52-53", 1
"Jl. Metro Pondok Indah", 1
"Blok M Square, Jl. Melawai V  RT004/RW001", 1
"Jl. Lenteng Agung Raya RT003/RW006", 1
"Gandaria City, Jl. KH. M. Syafi'I Hadzami No. 8", 1
"Jl. MT. Haryono No. 7", 1
"Pasaraya Manggarai, Jl. Sultan Agung", 1
"Carrefour Lebak Bulus, Jl. Lebak Bulus Raya No. 8", 1
"Mal Kota Kasablanca, Jl. Casablanka No. 89 RT007", 1
"Mal Ambassador, Jl. Prof. Dr. Satrio No. 14, Kuningan", 1
"Jl. Kapten Tendean", 1
"Plaza Bintaro, Jl. Bintaro Utama I No. 1", 1
"Gedung Carrefour, Jl. MT. Haryono Kav. 7", 1
"ITC Permata Hijau, Jl. Arteri Permata Hijau", 1
"Mal Kalibata, Jl. Kalibata Raya", 1
"Jl. Kemang Raya 14 ABC RT011/RW001", 1
"Jl. Kalibata Raya", 1
"Kalibata City Square, Jl. Kalibata Raya No. 1", 1
"Plaza Blok M, Jl. Bulungan", 1
"Basmar Plaza, Jl. Warung Buncit No. 106", 1
"Jl. Tebet Raya No. 10", 1
"Jl. Metro Pondok Indah Sektor II Blok UA No. 44", 1
"Mal Blok M, Jl. Hasanudin Melawai II", 1
"Jl. Kalibata Raya No. 1", 1
"Melawai Plaza, Jl. Melawai Raya No. 166 T-101", 1
"Pasaraya Grande, Jl. Iskandarsyah II/2", 1
"Jl. Bintaro Raya No. 16", 1
"Mal Pondok Indah Lt. 2, Jl. Metro Pondok Indah", 1
"Jl. MT. Haryono No. 7", 1
"Jl. Bulungan I No. 64", 1
"Jl. Raya Ciledug No. 12 RT001/RW002", 1
"Jl. Jend. Sudirman Lot.12", 1
"Jl. Metro Pondok Indah Blok III B", 1
"Jl. Metro Pondok Indah Blok III B", 1
"Jl. Casablanca Raya Kav. 88", 1
"Jl. Prof. Dr. Satrio", 1
"Blok S, Jl. Senayan No. 29 ", 1
"Plaza Semanggi, Jl. Jend. Sudirman Kav. 50", 1
"Plaza Semanggi, Jl. Jend. Sudirman Kav. 50", 1
"Jl. Kemang Raya No. 78", 1
"Jl. Jend. Sudirman", 1
"Jl. Jend. Sudirman", 1
"Jl. Panglima Polim Raya No. 51", 1
"Jl. Melawai IV No. 6", 1
"Jl. Melawai IX No. 30", 1
"Plaza Pondok Indah, Jl. Metro Pondok Indah I/UA", 1
"Jl. Melawai VI No. 6A", 1
"Gd. Graha BIP, Jl. Jendral Gatot Subroto Kav. 23", 1
"Pacific Place Mal, Jl. Jend.Sudirman Kav. 52-53", 1
"Pasar Festival, Jl. HR. Rasuna Said Kav. C-22", 1
"Jl. Melawai VIII No. 2 A Blok B3", 1
"Jl. Ampera Raya No. 5-6", 1
"Jl. Lingkar Mega Kuningan Kav. E.3.2", 1
"Jl. Metro Pondok Indah Blok IIIB", 1
"Gandaria City, Jl. Sultan Iskandar Muda", 1
"Jl. Marga Guna Raya Plaza 5 Blok D.2A-2B", 1
"Dharmawangsa Square The City Walk Lt. GF-30, Jl. Darmawangsa VI No. 5, Kebayoran Baru", 1
"Jl. Melawai VI No. 6A", 1
"Jl. Melawai VI No. 6A", 1
"Jl. Karbela Timur No. 62", 1
"Pacific Place Mall Lt.4 Unit 57,69, Jl. Jend. Sudirman Kav. 52-53 ", 1
"Mal Kota Kasablanca, Jl. Casablanca Kav. 9-10", 1
"SCBD, Pacific Place Mall Unit L4-57 & L4-69 Lot. 3-5 ", 1
"Gandaria City, Jl. KH.M.Syafii Hadzami No. 8", 1
"Jl. Melawai Raya No. 189 RT007/RW005", 1
"Jl. Melawai Raya No. 189 RT007/RW005", 1
"Menara Karya, Jl. HR. Rasuna Said, Jakarta Selatan", 1
"Gd. Equity Tower C of 18 PARC SCBD, Jl. Jend. Sudirman Kav. 52-53", 1
"Jl. Tebet Barat Dalam Raya No. 17 RT008/RW003", 1
"Wisma Metropolitan I Lt. Basement, Jl. Jend. Sudirman Kav. 29-31, Karet, Setiabudi", 1
"Wisma Metropolitan I Lt. Basement, Jl. Jend. Sudirman Kav. 29-31, Karet, Setiabudi", 1
"Jl. Jend. Gatot Subroto Kav. 9-11", 1
"Jl. HR. Rasuna Said Kav. C.22", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Jl. Letjend. MT. Haryono Kav. 25 - 26 Lt. UG D3-5", 1
"Jl. HR. Rasuna Said Kav. C.22", 1
"Gd. Tempo Scan Tower Lt. 3, Jl. HR. Rasuna Said Kav. 3-4, Setiabudi", 1
"Jl. Cipete Raya No. 3", 1
"Jl. Jend.Sudirman Kav. 52-53", 1
"Lotte Mart Kuningan City Lt. LG Unit LG-01, Jl. Prof. Dr. Satrio Kav. 18 Unit. LG-01, Karet Kuningan, Setiabudi", 1
"Lotte Mart Mall Dbest Fatmawati, Komp. Golden Fatmawati, Jl. RS. Fatmawati No. 15, Gandaria Selatan, Cilandak", 1
"Lotte Mart Gandaria City, Jl. Sultan Iskandar Muda", 1
"Lotte Mart La Codefin, Jl. Kemang Raya No. 8", 1
"Gd. Bank Bali, Jl. Jend. Sudirman Kav. 27 ", 1
"Mega Kuningan Barat Kav. E4.3, Bellegio Boutique", 1
"Jl. Benda Raya No. 12 A RT005/RW004", 1
"Gd. Semanggi Expo SCBD Lot. 8, Jl. Jend. Sudirman Kav. 52-53, Senayan, Kebayoran Baru", 1
"Galeries Lafayete Pacific Place Level 2 (SCBD), Jl. Jend. Sudirman Kav. 52-53", 1
"Jl. Lingkar Mega Kuningan Kav. E 3-2 No.1", 1
"Jl. Fatmawati Raya No. 5 A", 1
"Epicentrum Walk Rasuna Epicentrum, Jl. H.R. Rasuna Said", 1
"Gd. Kota Kasablanka 88, Jl. Casablanca Kav. 9-1", 1
"Cilandak Town Square, Jl. TB. Simatupang Kav. 1", 1
"Plaza Semanggi, Jl. Jend.Sudirman Kav. 50 ", 1
"Shopping Oakwood, Jl. Lingkar Mega Kuningan Barat", 1
"Gandaria City Lt. Mainstreet UG M-U32A, Jl. Sultan Iskandar Muda", 1
"Jl. Panglima Polim II No. 2", 1
"Lotte Shopping Avenue Ciputra World Lt. 4 Unit, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Jl. Sultan Iskandar Muda", 1
"Gandaria City, Jl. Sultan Iskandar Muda", 1
"Jl. Jend.Sudirman", 1
"Komp. Golden Fatmawati, Jl. RS. Fatmawati No. 15 ", 1
"Jl. Metro Pondok Indah Blok II BA 21-22", 1
"Jl. Kemang Raya No. 20A", 1
"Plaza Bapindo, Jl. Jend. Sudirman Kav. 54-55", 1
"Jl. Kapten Tendean No. 45", 1
"Mal Kota Kasablanka, Jl. Casablanca Kav. 9-10", 1
"Jl. Panglima Polim Raya No. 5-7", 1
"Jl. Ciputat Raya No. 123 RT001/RW008", 1
"Gd. Lotte Shopping Avenue Lt. 4 Unit 4F-33 Ciputra World, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Cilandak Commercial Estate, Jl. Raya Cilandak KKO", 1
"Rasuna Epicentrum, Jl. HR. Rasuna Said", 1
"The Bellezza Shopping Arcade, Jl. Arteri Permata Hijau, Jl. Letjen. Supeno No. 34", 1
"Jl. Kemang Raya No. 89", 1
"Jl. Kemang Raya No. 89", 1
"Jl. Kemang Raya No. 130D", 1
"Mall Gandaria City No. M-G 39, Jl. Sultan Iskandar Muda", 1
"Gd. Equity Tower Lt. LG Unit C&D SCBD, Jl. Jend. Sudirman Kav. 52-53", 1
"Cilandak Town Square, Jl.TB.Simatupang Kav. 17", 1
"Jl. Kemang Raya No. 5", 1
"Jl. Kemang Raya No. 58", 1
"Jl. Raya Srengseng Sawah RT007/RW003", 1
"Jl. Sultan Iskandar Muda RT003/RW002", 1
"Gd. Wisma Mulia, Jl. Jend. Gatot Subroto No. 42, Kuningan Barat, Mampang Prapatan", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Jl. TB. Simatupang Kav. 17", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Jl. Jend. Sudirman Kav. 29-31", 1
"Jl. TB. Simatupang Kav. 17", 1
"Epicentrum Walk Rasuna Epicentrum, Jl. HR. Rasuna Said", 1
"Jl. Melawai 9 No. 32", 1
"Jl. Senayan No. 51", 1
"Jl. Bangka Raya No. 45", 1
"Lotte Shopping Avenue Lantai 3 Unit 3F#16 & A, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Gd. Setiabudi I, Jl. HR. Rasuna Said Kav. 62", 1
"Jl. HR. Rasuna Said Kav. 62", 1
"Jl. MT. Haryono Kav. 8 Unit 8", 1
"Mal Kota Kasablanka, Jl. Casablanca Kav. 88", 1
"Lippo Mal Kemang, Kemang Village, Jl. Pangeran Antasari No. 36, Kemang", 1
"The Energy SCBD, Jl. Jend.Sudirman Kav. 52-53", 1
"Crowne Plaza Hotel, Jl. Jend. Gatot Subroto Kav. 2-3", 1
"Crowne Plaza Hotel, Jl. Jend. Gatot Subroto Kav. 2-3", 1
"Jl. Melawai VI No. 11", 1
"Gandaria City UG MU 16-17, Jl. Sultan Iskandar Muda", 1
"Mal Kota Kasablanka Unit LG 11-12, Jl. Casablanca", 1
"Jl. Melawai IX No. 16", 1
"Jl. Faletehan I No. 24", 1
"Jl. Sultan Iskandar Muda", 1
"Mal Kalibata Lt. Dasar, Jl. Raya Kalibata", 1
"Tebet Shop House, Jl. Prof. Soepomo No. 55", 1
"Pasar Festival, Jl. HR. Rasuna Said Kav. C 22", 1
"Mall Cilandak, Jl. Raya Cilandak KKO", 1
"Jl. Raya Cilandak KKO", 1
"Jl. Kemang Raya No. 10", 1
"Plaza Sentral, Jl. Jend. Sudirman Kav. 47-48", 1
"Jl. Metro Pondok Indah No. 55", 1
"Plaza Cipulir, Jl. Ciledug Raya No. 18", 1
"Pasaraya Manggarai, Jl. Sultan Agung No. 3", 1
"Jl. Jend Sudirman Kav. 52-53", 1
"Lippo Mall Kemang, Kemang Village Lt. G-OD-05, Jl. Pangeran Antasari No. 36, Kemang", 1
"Jl. Melawai V No. 4", 1
"Jl. Bulungan I/15", 1
"Jl. Jend. Sudirman Kav. 58", 1
"Lotte Shopping Avenue Ciputra World 1, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Graha Paramita, Jl. Denpasar Raya Blok D2, Setiabudi", 1
"Jl. Wolter Monginsidi No. 1 RT005/RW002", 1
"World Trade Center, Jl. Jend. Sudirman Kav. 29-30", 1
"Jl. Prof. Dr. Satrio No. 277", 1
"Jl. Kemang Raya No. 118", 1
"Pondok Indah Plaza 2 Blok BA 23 RT.05/08, Jl. Metro Pondok Indah", 1
"Plaza Pondok Indah, Jl. Metro Blok B3/17", 1
"Jl. Tanggamus IV No. 1", 1
"Jl. Wolter Monginsidi No. 85", 1
"Jl. Tebet Barat Dalam II No. 46", 1
"Jl. HR. Rasuna Said Kav. 62 Lt.1", 1
"Jl. Metro Pondok Indah", 1
"Jl. Metro Pondok Indah", 1
"Jl. H.R Rasuna Said Kav. C-22", 1
"Jl. Kyai Maja No. 35", 1
"Jl. Guru Mughni 12", 1
"City Plaza, Jl. KH. Abdul Rochim, Jl. Kuningan Barat", 1
"Gd. Epicentrum Walk Rasuna epicentrum, Jl. HR. Rasuna Said", 1
"Jl. Melawai Raya", 1
"Poins Square, Jl. Lebak Bulus Raya, Jl. TB. Simatupang", 1
"Jl. Jend. Sudirman Kav. 54-55", 1
"Cilandak Town Square, Jl. TB. Simatupang Kav. 1", 1
"Jl. Jend. Sudirman Kav. 54-55", 1
"Jl. Melawai VII No. 2A", 1
"Jl. Melawai VI No. 17", 1
"Jl. Melawai VI No. 17", 1
"Summitmas I Gd. Parkir Lt. I, Jl. Jend. Sudirman Kav. 61-62", 1
"Jl. Ampera Raya No. 22 RT005/RW010", 1
"Jl. Mahakam I No. 11", 1
"Jl. Benda Raya No. 1B", 1
"Jl. Kemang Raya No. 72", 1
"Pondok Indah Mall, Jl. Metro Pondok Indah Blok II", 1
"Lippo Mall Kemang, Kemang Village, Jl. Pangeran Antasari No. 36, Kemang", 1
"Jl. Taman Rasuna", 1
"Jl. Falatehan I No. 14", 1
"Jl. Melawai Raya No. 28", 1
"Cilandak Town Square, Jl. TB. Simatupang Kav. 1", 1
"Jl. Metro Pondok Indah Blok III B", 1
"Jl. Metro Pondok Indah Blok III B", 1
"Gandaria City, Jl. KH. M. SyafiI Hadzami No. 8", 1
"Jl. Warung Jati Barat No. 39", 1
"Gd. Setiabudi I, Jl. HR.Rasuna Said Kav. 62", 1
"Jl. TB. Simatupang Kav. 17", 1
"Jl. Senayan No. 43", 1
"Jl. Senayan No. 43 RT008/RW005", 1
"Jl. Senayan No. 43 RT008/RW005", 1
"Blok S, Jl. Senayan No. 43", 1
"Gandaria City, Jl. Sultan Iskandar Muda", 1
"Mal Kota Kasablanka, Jl. Casablanca Kav. 88", 1
"Jl. Kemang Raya No. 11A", 1
"Grand Wijaya Center Blok F 86-87, Jl. Wijaya II ", 1
"Grand Wijaya Center, Jl. Wijaya II Blok F. 86-87", 1
"Grand Wijaya Center Blok F 86-87, Jl. Wijaya II", 1
"Jl. Falatehan I No. 16", 1
"Gd. Lotte Shopping Avenue Lt. 5 Unit 5F-01 Ciputra, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Cilandak Town Square, Jl. TB Simatupang Kav. 1", 1
"Cilandak Town Square, Jl. TB. Simatupang Kav. 1", 1
"Jl. Cipaku I No. 14 RT002/RW004", 1
"Menara Gracia Lt. 1, Jl. HR. Rasuna Said Kav. C", 1
"Jl. Jend. Sudirman Kav. 52-53", 1
"Jl. KH.M.Syafi'i Haadzami, Jl. Sultan Iskandar Muda", 1
"Jl. Jend.Gatot Subroto Kav. 71-73", 1
"Jl. Buncit Raya No. 207", 1
"Grand center Blok B No. 17, Jl. Wijaya Grand center Blok B No. 17", 1
"City Plaza, Jl. Jend. Gatot Soebroto No. 44", 1
"City Plaza, Jl. KH. Abdul Rochim RT005/RW001", 1
"Jl. Kemang Raya No. 18C", 1
"ABDA Plaza, Jl. Metro Kav. IV - TA", 1
"ABDA Plaza, Jl. Metro Kav. IV - TA", 1
"Jl. Melawai VIII No. 10", 1
"Jl. Falatehan I. No. 32-33", 1
"Jl. Bulungan No. 76", 1
"Bellagio Mall Unit G7, Jl. Mega Kuningan Barat Kav. E4/3, Kuningan Timur", 1
"Jl. Sampit V No. 2", 1
"Lotte Shopping Avenue Ciputra World I, Jl. Prof. Dr. Satrio Kav. 3-5, Karet Kuningan, Setiabudi", 1
"Landmark Center, Jl. Jend. Sudirman No. 1", 1
